class_label,LHS,RHS
phishing,060623133800.93AD96FA43A,mail2.example.co
phishing,060623134043.CAC316CD084,mail1.example.co
phishing,0606231332.k5NDWgb2028764,server1.workingdogsoftware.co
phishing,ccpxpdeejvfelddimo,latinmail.co
phishing,jp-1qa$763k-$l2-04w7n-j,0yuj70.ug4a
phishing,060623152756.BA8E46CD10C,mail1.example.co
phishing,060623152756.BA8E46CD10C,mail1.example.co
phishing,$bl9$bz27$66,ng82
phishing,060625135815.956066CCDDA,mail1.example.co
phishing,QOXMOOBGJQNXZZBIGEPKJ,earthlink.ne
phishing,FMTPYIDOLNYLIWDGGFYS,earthlink.ne
phishing,060626100709.40668C4124,63-150-92-250.dia.cust.qwest.ne
phishing,0$4$9ku6-i$$15,x1w9t2412
phishing,TKXJVPEGYSZMSXOSCUI,msn.co
phishing,060626215839.2D016134D06,63-150-92-250.dia.cust.qwest.ne
phishing,060627060046.1B8EF5CDEA,filadelfia.isg.org.b
phishing,833FD65A755BB,263.net.c
phishing,060627105754.375A16FA429,mail2.example.co
phishing,ZFDPULAHZTNAUMBARRSILH,yahoo.co
phishing,VFOHIHWIBNNSMMQXXGXWGT,yahoo.co
phishing,060627173240.7CCCF1BDE9,lujan.example.co
phishing,060627174513.282BDB036,fep7.mfe.bur.connect.com.a
phishing,LNIFFKKSKCRKKDPSIIAIK,msn.co
phishing,060627201334.ADCD68D5D2,graphics.nju.edu.c
phishing,GHQLOSVMBIDBTVMGNTV,charter.ne
phishing,seband,yahoo.co
phishing,BRACUUEHATVPBYGTZI,aol.co
phishing,060628113218.1E5996CCFAD,mail1.example.co
phishing,FWVPLQLGGXLTBEDICEUWHX,earthlink.ne
phishing,060628164255.4C1646FA473,mail2.example.co
phishing,BQUQSHEARWQWACHJFGEFNBD,verizon.ne
phishing,060628145821.9B4E83D171B,digitalsoup.dip.j
phishing,87150657.20060629014814,midamerica.co
phishing,NDLESHAMptcMK2MVW00007feb,i-Orbital.co
phishing,060629140708.EA386322D0E,63-150-92-250.dia.cust.qwest.ne
phishing,060629203902.9E8281BDEA,lujan.example.co
phishing,PHBDYJRRJTNFFTLJJPJYGIN,yahoo.co
phishing,060630115123.2559A3F366D,63-150-92-250.dia.cust.qwest.ne
phishing,AEAHOGBSSFFDXYIIOHYJXW,yahoo.co
phishing,0606301611.k5UGB6VX023458,localhost.localdomai
phishing,060630153154.1BB891BE04,lujan.example.co
phishing,060630184005.6CA4B6CCE13,mail1.example.co
phishing,HBOPBXRJXTARBBWHVEGMIDB,yahoo.co
phishing,060701013026.413396CD157,mail1.example.co
phishing,060701093052.0F79810B8F6,ethnoarchive.hosted.ats.ucla.ed
phishing,ECDTAISOPDPIZTDSRLQJNH,yahoo.co
phishing,OQPAJYHONCGQKOCOKVXXNG,yahoo.co
phishing,NDLESHAM3SU0hXCRQ0000936f,i-Orbital.co
phishing,060628151215.7651F3C73FD,digitalsoup.dip.j
phishing,QLQLPRCYAHMRKBPNSDVEX,yahoo.co
phishing,WEPDTOMGMRFYNDWDTXS,earthlink.ne
phishing,060701212947.2609AC9D9F,mail.bahcs.ne
phishing,BLXM4BP7PLESWi9yz0000024e,x-blxm4bp7ples
phishing,060702023855.CBEA5982CA,december.uniweb.n
phishing,BKUXFYVPYZZMFXVDSJ,charter.ne
phishing,0607021150.k62BopgI028932,intn.co.k
phishing,_XI7tjxqxPs68K8rB000003db,gs_xi
phishing,IL1AWFswl3tTUqp2T0001dc0d,mail1.scott-center.co
phishing,RVER004N69dStaJAy00002b7d,mail.smithton.stclair.il.u
phishing,Fxj5o-00069K-Ov,beta.timdorr.co
phishing,0607041749.k64HnehK002997,mail.mirle.c
phishing,060704190009.CC86C6FA540,mail2.example.co
phishing,NTIVEDEVmTZqTDvn80000012d,vantivede
phishing,060705025825.9635686B0DC,olcsopc.h
phishing,GHYDLIQKIRLTLNWXKRRRM,yahoo.co
phishing,DDHMKGIQOGJEKCPSMUUA,comcast.ne
phishing,HUAGYNZJVYWYFBGCOQX,yahoo.co
phishing,TBCOKTDDKCHJOSSKHDDWY,msn.co
phishing,UPQUAQMCFVUKGAHERQK,msn.co
phishing,0607052254.k65MsqFA097086,mail.taioku.com.t
phishing,tirpate,yahoo.co
phishing,0607061918.k66JIiF1054807,watarium.co.j
phishing,2C60FC.3253147,prosig.demon.co.u
phishing,OETRLEHPLOIJTVLAQTINRW,aol.co
phishing,QRVEYHFODXYSXSZXPQQSRXV,earthlink.ne
phishing,KJTBTMGBFLUXKGSNSZRMHUJ,msn.co
phishing,SRIYZECBJXXGUAXIQWDDWET,verizon.ne
phishing,FyqoQ-0003uW-1D,mars.starnox.ne
phishing,Fysiv-0006A7-4W,mars.starnox.ne
phishing,060707171559.8D8796CD152,mail1.example.co
phishing,f0d01421807762103OOGAKI,2103oogak
phishing,UCHURCHSERVERxtni00000a7f,BcuChurchServe
phishing,9i-$-$g6$o4,ebs3
phishing,0607080009.k6809XBv007132,intn.co.k
phishing,FzARu-0002z6-Oc,atlantis.metallichost.co
phishing,060708150509.5D6936CCF3C,mail1.example.co
phishing,060708151120.7679E1BDDB,lujan.example.co
phishing,FzFa4-0001yi-00,colasantigroup.co
phishing,52394588.29521.qmail,ebay.co
phishing,060708190825.F09912269B2,mail.bahcs.ne
phishing,FzP0h-0005WO-1H,server.manasco.ne
phishing,060709013242.174116CD0AC,mail1.example.co
phishing,QAILHGHYBPZAABMUWI,comcast.ne
phishing,060709045617.342696FA294,mail2.example.co
phishing,LXGUOYEWKQYAAPUVMPJJ,charter.ne
phishing,UNQAVCBWXPKELMLUISBCK,charter.ne
phishing,RSEUSQez1enAqpfkN0000023f,perseus.ngc-net.co.j
phishing,XLDLAXNDNCHOSLPIRMB,earthlink.ne
phishing,IO-LZ1OL20SELgRXr000000e4,ohio-lz1ol20se
phishing,WGPGGKJTDTJLSRYOCJYJG,comcast.ne
phishing,testation,yahoo.co
phishing,060710191436.8F95F6CD0A0,mail1.example.co
phishing,060710185745.67F126CCFC0,mail1.example.co
phishing,060710214520.CBFB66FA42D,mail2.example.co
phishing,060711094825.EF5DC6CD0DC,mail1.example.co
phishing,AFMZVAXFWNHCJNMAJC,hotmail.co
phishing,gebraic,yahoo.co
phishing,rmen,yahoo.co
phishing,ETKJXPNISMHKPWZNCSS,earthlink.ne
phishing,0607111034.k6BAYdqx018532,tigerclawtech.co
phishing,060711143733.C894D6FA4F7,mail2.example.co
phishing,0607111527.k6BFRs701616,server1.sprycat.co
phishing,TSHMGJXRDNCNQTPBQYEW,aol.co
phishing,060711213144.784A728FC9,srpbackup.loca
phishing,RYRTNJQWWEEAHJJDGWAC,hotmail.co
phishing,060712130044.C538D6CD0BC,mail1.example.co
phishing,060712130044.C538D6CD0BC,mail1.example.co
phishing,HPOCKOOGLLQDRCDRAWLITKM,comcast.ne
phishing,060713001205.6130BC96F56,crownprepres
phishing,0607131203.k6DC3I0t025097,mail.57box.co
phishing,5761169.20030601092411,ebay.d
phishing,060713162628.93E33D7E54B,crownprepres
phishing,060713213501.B8945D1DF,pizza-069.intraserver.d
phishing,G1Avc-0003ae-Q4,mana.nocfast.ne
phishing,G1Nzf-0004je-Mc,mana.nocfast.ne
phishing,060714234110.502934EB1D,landsat.or
phishing,060715003814.EF2566FA406,mail2.example.co
phishing,QSBTPYGYYSIWKPCQQBXUY,earthlink.ne
phishing,060715093430.A91758ED11,graphics.nju.edu.c
phishing,JFXKFMGAVVCPYYWPRQ,comcast.ne
phishing,XRTQHFBNPECQFTZEPNXMR,charter.ne
phishing,0607161140.k6GBeEs9024414,eul0300100.eu.verio.ne
phishing,0607161217.k6GCHW4F018229,www.caveon.co
phishing,QQMQWOLXGAWIBBONPWX,msn.co
phishing,WTJGHJQXQBNCCMVUCQWHJ,earthlink.ne
phishing,NYNHGDDSGSOKMRLFJN,earthlink.ne
phishing,IRXLDFRROCNJDVPAQHGEIH,earthlink.ne
phishing,0607180202.k6I22HWf017076,localhost.localdomai
phishing,060718085242.60AD46CCFAC,mail1.example.co
phishing,060718160142.E6C4E6CD135,mail1.example.co
phishing,060718160419.54AA6132ACE8,tribuna.tribunacampeche.co
phishing,STSERVERUQMcYGNuV0000072d,testserver.cteurope.co.u
phishing,060719124517.EAD837799F,srpbackup.loca
phishing,WJUPFCGNQCGYFTRQCMGAXJO,hotmail.co
phishing,060720004747.DFDDACC4E,gaia.psdn.org.p
phishing,060720005820.24DBE7DFFA,server1.teris.d
phishing,ZJAAMISLJLUXZNYJGZTSJC,yahoo.co
phishing,0607201605.k6KG5ML29912,mail.slng.com.t
phishing,0607202209.k6KM94rY030143,localhost.localdomai
phishing,ABXOWAEfiFqX5KST700000199,sgabxow
phishing,ZQIPTLXRVEYHSQTUXT,aol.co
phishing,060721222808.38E608116D9,a15179722.alturo-server.d
phishing,0607220133.k6M1Xij8020834,einmusic.co.k
phishing,SXGKFTFHUDBLHGAOGCTOV,msn.co
phishing,C_IVR4VmvTnlLEmBc00002841,mic_iv
phishing,ECKRM01aXD5nBKy0z00000713,wreckrm01.thewreckroom.co
phishing,0607221917.k6MJHTg26753,teamkorea.co
phishing,79984652.20060722194407,02.ebay.co
phishing,0607230951.k6N9pOr12366,server30070.uk2net.co
phishing,060723162117.BCE8ACCE63F,p15158797.pureserver.inf
phishing,EZBXLXNAGDEGJFAPCCSDOIV,msn.co
phishing,G4ry7-000Bv5-Ib,host01.nbn.r
phishing,060724073802.DC5286CCF40,mail1.example.co
phishing,QAOFMJDUEDZXEVGDZA,yahoo.co
phishing,53823306.46322.qmail,campuscu.co
phishing,060726095510.C1CA26CD071,mail1.example.co
phishing,RTH9n1xxWn9R6mJB50000010f,PERT
phishing,466333.20060726114911,example.co
phishing,512031.20060726120604,example.co
phishing,272483.20060726124433,example.co
phishing,685584.20060726132958,example.co
phishing,187065.20060726132831,example.co
phishing,060726182530.29E6D6CD005,mail1.example.co
phishing,817DF2.2716440,netcabo.p
phishing,304892.20060726142341,example.co
phishing,111428.20060726151142,example.co
phishing,972217.20060726150556,example.co
phishing,783457.20060726153052,example.co
phishing,13395.20060726175552,example.co
phishing,009969.20060726181137,example.co
phishing,060727034607.2E0826CD101,mail1.example.co
phishing,060727070206.BDBA86CD015,mail1.example.co
phishing,ECKRM01x1sa8FWg7G00003566,wreckrm01.thewreckroom.co
phishing,QRTDIYCOYGLMIJZMGMM,chase.co
phishing,TYXZWEWVMHIDJYCRKGXJPVL,verizon.ne
phishing,0607280330.k6S3Uhte075959,colde.d
phishing,SCJOOUYVROFAGVKWIEIHYI,earthlink.ne
phishing,060728150017Z2096142-26991+44,legnica.daminet.p
phishing,54161932.241630.qmail,paypal.co
phishing,060729133507.3B4226FA3AE,mail2.example.co
phishing,firm,hancockbank.c
phishing,IBPIEJEPKMZKEPRVGXZW,yahoo.co
phishing,UCHURCHSERVERcF5K0000284a,BcuChurchServe
phishing,vice,paypal.c
phishing,bab74842f5966043f6986b45ff2642,hotmail.co
phishing,060731113243.EA1BF6CD0AA,mail1.example.co
phishing,KBVAGUZHPVGYEWKHOYD,hotmail.co
phishing,060731185521.616E56CD0E1,mail1.example.co
phishing,TCRKYCWIMYMPDJUFEC,eBay.co
phishing,JUJZEOLXYXBUSQCZIC,eBay.co
phishing,CFOQFXTQKRRBEITFXPXN,earthlink.ne
phishing,0608010232.k712WK3f005205,iris.narae.co
phishing,060801075328.A095C6CD051,mail1.example.co
phishing,lumny.asplenium,amazon.co
phishing,0607230951.k6N9pOr12366,server30070.uk2net.co
phishing,060801215221.F0FCA6CD341,mail1.example.co
phishing,54484794920.eBay-US.705443.465060.0,reply.ebay.co
phishing,060802083822.F17176CD0E6,mail1.example.co
phishing,OYCVVPMPTQUKEGCYFFSA,verizon.ne
phishing,dqhhjk8$9$n,eqbo
phishing,06hr125fsl11851$138086$e9ewl8,Rafaelv15p939gqw399id
phishing,0001c6b62c$a46c1200$0100007f,your-uzmpkxfw5
phishing,38A1A7.A68E1C3,hotmail.e
phishing,0001c6b62f$1c452710$10f3a8c0,ewi6
phishing,QQEYHNFDTSCXSEPMPNXJK,yahoo.co
phishing,060802123559.D16BF6CCEB0,mail1.example.co
phishing,XCQBVMWOIPPMIJDYHRQU,so-net.ne.j
phishing,0001c6b631$3f00d630$b4d1a8c0,unh2
phishing,6538690,web.d
phishing,84jmu9-79997-5737800338112989350735657842,camel
phishing,0001c6b635$fca806f0$25c1a8c0,obr3
phishing,4d01c6b634$e5e5e000$2200a8c0,cafe2
phishing,0001c6b637$3f147680$9ce9a8c0,jhr4
phishing,TVPSDDCZWSRZGZXXHG,yahoo.co
phishing,TMIOMMKTJQTATTXLQMA,hanmail.ne
phishing,060802142537.DAF1C6FA4CF,mail2.example.co
phishing,42203.DSC817,jcom.home.ne.j
phishing,0001c6b641$d0bfd480$5c14a8c0,pqo1
phishing,WACEEVKDDAHTVBLQCKYE,hanmail.ne
phishing,7--$fv2p6vg0t$v3$8-91w-560u,g2w3
phishing,059737740519.649AD322E4,OPQMKR
phishing,GNLSNSENRUKTTCVEBQ,lycos.co.j
phishing,hv6u-j$-$67$d68sk0--i5,pw4.ke9.m8n
phishing,TEUFGBIASZVMFCHSIYNTT,hanmail.ne
phishing,060802153417.D603A6FA3AC,mail2.example.co
phishing,254638251803.F817343F61,UM848AM
phishing,878014316564.CDA9D9611B,U14V
phishing,060802154124.3D69F6FA3B6,mail2.example.co
phishing,060801155033.12724.qmail,securityfocus.co
phishing,2161c80604txxkuh8haivcx707di4ku8i3uwkf1uht,mail.rmsg.co
phishing,0001c6b64c$032e6620$854ba8c0,rog7
phishing,OYCVVPMPTQUKEGCYFFSA,verizon.ne
phishing,060802161658.321276FA3F5,mail2.example.co
phishing,-$-90gdsz-muxj,zy3oomdvuk.xy
phishing,060802162859.953136CD16E,mail1.example.co
phishing,TSSLCKUEXBAWBLISVGSH,yahoo.co
phishing,3D7AE17D9ED5F.8A3EA1EF57,cncnet.ne
phishing,KOVXYTWBQUDIBTOBLHTC,kornet.ne
phishing,31128084431.57075mail,mail.tophost351739876718197617.c
phishing,0001c6b652$da946690$0e14a8c0,ecd5
phishing,ed15c0aq22$ia4hw5dc$g4jqu06j,e728u2oale64
phishing,060802164402.6D4186CD0AE,mail1.example.co
phishing,0901c6b653$206fb498$2b99b548,obmi
phishing,CYIHQKUZPTFQYCDCUDPDVDI,nate.co
phishing,IPQYANDYHOQUEQBFNHQKNC,paran.co
phishing,BmMA.squirrel,168.187.154.21
phishing,61277008.20060802130817,graabaek.co
phishing,WSLNTFEWXXFJARGNSA,hanmail.ne
phishing,060802171148.A5C456FA51C,mail2.example.co
phishing,40z1y433ux1-4nily$2x0,q6qv
phishing,WGUBKABISSGQSILOQDIWEVD,daum.ne
phishing,UDSWLDRDWADTWEXBKF,hanmail.ne
phishing,975085.20060802175722,poczta.onet.p
phishing,IWPAMVGMYVXSXIJLLPM,yahoo.co
phishing,RCOFZQCWYJRRODITTBQ,yahoo.co
phishing,0001c6b663$2edbc490$78c9a8c0,ixi7
phishing,10149FEB2B3E9.AD2B9C8F1A,touchtelindia.ne
phishing,TTYOORGJDFQWMBHNZLY,hanmail.ne
phishing,0001c6b664$7efafa80$0100007f,user-1rkby4ld3
phishing,58426737.20060802190033,mail.r
phishing,060802192023.1180E6FA52C,mail2.example.co
phishing,EC01$2NB4M9A2A91UF63FLURGB16IO71CXLU9,frontiernet.net
phishing,060802193733.229DE6FA543,mail2.example.co
phishing,60148851.20060802153828,getsystemsinc.co
phishing,0001c6b66c$cdac9280$0100007f,MA
phishing,57509669.83394533205416,fireandice.or
phishing,fasoderino0funegonafecu,fibertel.com.a
phishing,ik-3o$1vg-0x-i-jd$$e0is06,yucxo.q
phishing,mx135i0x$98$s-764cn,q8g7.q9k91yln
phishing,0001c6b66f$7dae5540$097aa8c0,vzv7
phishing,VILIONYKkpLTkUD5e0000005a,pavilio
phishing,NLCXYZQXVQMIROAIVHA,earthlink.ne
phishing,SON-XR17RGNL5IXrG000009a6,jason-xr17rgnl
phishing,KVUEURZONMUWSZUKCV,earthlink.ne
phishing,PNYCRIUWSFIQJYSLOBCSX,aol.co
phishing,CQLNXXINBIIYYBYQLVUJO,comcast.ne
phishing,060803100327.291546CD1C3,mail1.example.co
phishing,IONAEMTFGQSWTHIWEFGDMD,hotmail.co
phishing,RBMKFTBFRTNFZHAANMHH,charter.ne
phishing,DUWQBVZIOQZXKENNORBRZP,hotmail.co
phishing,060804003317.20BB56CD171,mail1.example.co
phishing,060804011601.E835C6CD000,mail1.example.co
phishing,060804075140.4D9E46CD14C,mail1.example.co
phishing,060804232100.CFF846FA3F7,mail2.example.co
phishing,LIN-CHIARAvWvqzAo00000056,colin-chiar
phishing,JTMKXYDHFAPPKPFUFS,yahoo.co
phishing,060805160002.0A426BAFFF,localhost.loca
phishing,G9WFd-0006I0-7O,alpha.internetturnpike.co
phishing,UKMFMAYSMKJPCWYBZSHUCH,hotmail.co
phishing,G9joI-00045X-Og,dc2-web7.assortedinternet.co
phishing,060806175710.44FFA6CD081,mail1.example.co
phishing,G9nqI-0002sT-6a,dc2-web32.assortedinternet.co
phishing,0608062142.k76Lgaet006855,ylpvm15.prodigy.ne
phishing,G9rSJ-0002Sf-9u,dc2-web32.assortedinternet.co
phishing,ER-4E34AA3B47aJ6p00002db4,user-4e34aa3b4
phishing,UGQPYFEVYCMBNOREMOTURY,yahoo.co
phishing,ESCJXHOXVZQKCIOPUGNZV,verizon.ne
phishing,060807041840.B2C116CCDA5,mail1.example.co
phishing,060807050939.EB6006FA532,mail2.example.co
phishing,PSERVERkwZPylh7i700000a76,kapserver.kapmfg.co
phishing,tB8HkbGinu.KsNVWndXMr8CZ,barclays.co.
phishing,060807125332.72C996CCFE0,mail1.example.co
phishing,050616172558.24074633CF,example.co
phishing,0502211804.NAA02450,mail.example.co
phishing,0503031932.OAA15546,mail.example.co
phishing,DCFRG-00047v-RP,server973.lollo.ne
phishing,DCFRG-00047r-PQ,server973.lollo.ne
phishing,0506281605.j5SG5IpT077759,dedicated.choopa.co
phishing,0506291723.NAA31549,mail.example.co
phishing,DnNFF-000614-4w,saturn.yourhostserver.co
phishing,Di3Gn-0007Br-Bk,krypton.showeb.n
phishing,050630203849.86BD016401,mail.example.co
phishing,0507020500.BAA12022,mail.example.co
phishing,0507030517.BAA16849,mail.example.co
phishing,050705033511.092C617521D,baracus.dreamhost.co
phishing,050706031850.D230D16440,mail.example.co
phishing,0507061621.MAA00139,mail.example.co
phishing,0506301936.PAA05324,mail.example.co
phishing,0506302102.j5UL2UXt029966,looking-glass.singtel.com.h
phishing,DoOpM-0001YW-5e,hummer.mediajuice.ne
phishing,PPFKSBZBPMXBGNFWWW,verizon.ne
phishing,PPFKSBZBPMXBGNFWWW,verizon.ne
phishing,20419213.233486.qmail,lasallebank.co
phishing,20419213.233487.qmail,lasallebank.co
phishing,0507032334.j63NYAL00874,raq4c.projecta.co
phishing,6ad26ba15fccba83f9f42dc088a989,server1.webflashweb.co
phishing,f57bf94632f7f66df0cd977fefcc28,server1.webflashweb.co
phishing,10381120741406,pool-71-110-105-219.lsanca.dsl-w.verizon.ne
phishing,20779411.3090.qmail,lasallebank.co
phishing,050708021156.34CE6164A9,mail.example.co
phishing,0507080109.VAA07188,mail.example.co
phishing,0507100233.WAA17368,mail.example.co
phishing,OOGXXLCSXOVXGKRCSU,charter.ne
phishing,0507141217.IAA05588,mail.example.co
phishing,LBBLLQBUGATMDJMCTB,hotmail.co
phishing,0507152331.TAA13388,mail.example.co
phishing,0507161314.JAA15745,mail.example.co
phishing,0507170630.j6H6UKWq006487,ns.cwplus.co
phishing,Dt7E9-0002QC-P0,saturn.yourhostserver.co
phishing,0507161726.NAA16630,mail.example.co
phishing,050720163959.73EC61647C,mail.example.co
phishing,0507202214.SAA04686,mail.example.co
phishing,44801187.20050720113441,southtrust.co
phishing,0507201537.LAA02978,mail.example.co
phishing,050721123548.697FE621CA5,mail.example.co
phishing,050721141953.6B4F9621CA0,mail.example.co
phishing,050721143116.20D97621CA0,mail.example.co
phishing,0507211622.MAA08859,mail.example.co
phishing,0507212219.j6LMJW424720,hyps.mysch.ne
phishing,0507231005.j6NA5JMi009389,naweekly.com.t
phishing,ZUOOOQMMXNGDSBKVXW,yahoo.co
phishing,22151120.18625.qmail,bankofthewest.co
phishing,THKILUTGDWHUQOGPDBCMRK,charter.ne
phishing,050724063554.E892147EDF,eggis.homeip.ne
phishing,0507250002.UAA23954,mail.example.co
phishing,050724105027.3B4F71CAB1,clust07-www04.powweb.co
phishing,0507241605.j6OG564E002142,humerus.ctrl.ucla.ed
phishing,LNJIZSOFEOJYAEAEUOYRP,hotmail.co
phishing,DwtKM-0008E0-4E,alpha.whbdns.co
phishing,HIGJHUQNNIXAXZLRIVB,yahoo.co
phishing,0508100530.BAA00183,mail.example.co
phishing,050810065135.685F9621C9E,mail.example.co
phishing,CBOPPRXLVJHTFBHQCMY,earthlink.ne
phishing,1101c2c9fb$9ae34a09$8ead4acb,deutschebanc.d
phishing,0001c2c9fb$182e190c$0383524b,deutschebanc.d
phishing,0001c2c9fc$a7556ed5$3d69a84e,deutschebanc.d
phishing,0001c2c9fc$ac9415ca$9e211a0a,deutschebanc.d
phishing,050729011538.2ABA8487C2,linux.loca
phishing,Dzf3A-0003m3-PP,matrix.pilotservers.co
phishing,KRXTPTXYBJVSYRPNYQGG,aol.co
phishing,050806192810.26882.qmail,plesk.ecure.n
phishing,E1YzY-0001Qs-5q,franz.inode.a
phishing,0508090330.j793U0928052,pluto.conawaybrown.co
phishing,!17B2F081c3858$508b8$42F83E8C,visa.co
phishing,0508100651.CAA00417,mail.example.co
phishing,23670268.51593.qmail,bankofamerica.co
phishing,23670269.51594.qmail,bankofamerica.co
phishing,23673807.44208.qmail,paypal.co
phishing,0101c59ebf$d57ab393$d08b0e72,postbank.d
phishing,23804388.24370.qmail,arribada.paypal.co
phishing,050812042914.247101EC312,pasmtp.tele.d
phishing,0508120550.BAA10343,mail.example.co
phishing,0508140934.FAA20588,mail.example.co
phishing,0508140948.FAA20648,mail.example.co
phishing,0508141458.KAA21752,mail.example.co
phishing,KNWPWHDAIPJDYUPAMIK,yahoo.co
phishing,E4mxF-0007Ty-Td,franz.inode.a
phishing,71453918.20050815170047,deutsche-bank.d
phishing,74104805.20050815170122,deutsche-bank.d
phishing,E4qkm-0006rE-K8,franz.inode.a
phishing,050817040430.042E779C85E,asia.ibbmonitor.co
phishing,050817040430.0519F79C85F,asia.ibbmonitor.co
phishing,050817051642.292597AF80E,asia.ibbmonitor.co
phishing,050817055948.0A3C07BEF9A,asia.ibbmonitor.co
phishing,050817062957.1F2041599ACB,europe.ibbmonitor.co
phishing,050817063707.15958ACDED3,africa.ibbmonitor.co
phishing,050817071735.5996915A9828,europe.ibbmonitor.co
phishing,050817082446.5DD001185426,nea.ibbmonitor.co
phishing,050817092411.5E26511968D3,nea.ibbmonitor.co
phishing,050817095049.431678030BD,asia.ibbmonitor.co
phishing,050817111318.A006B15EBDCE,europe.ibbmonitor.co
phishing,050817134633.5B09B11DCA8C,nea.ibbmonitor.co
phishing,050817182802.703BC84B0A0,asia.ibbmonitor.co
phishing,050817211611.40DA8B5BE2F,africa.ibbmonitor.co
phishing,050817214444.924731234F92,nea.ibbmonitor.co
phishing,050817223013.482DFB6D55E,africa.ibbmonitor.co
phishing,050817231443.1879F1244559,nea.ibbmonitor.co
phishing,0508181316.j7IDGuoH030323,localhost.localdomai
phishing,0508212046.QAA25078,mail.example.co
phishing,050818031039.375BD166391C,europe.ibbmonitor.co
phishing,050818040152.19773BB49C3,africa.ibbmonitor.co
phishing,050818081002.51E9A1289288,nea.ibbmonitor.co
phishing,0508201634.MAA19865,mail.example.co
phishing,050821075635.D59C356134,severone.actionlinesrl.i
phishing,050821115810.8EEFE7C177E,mybeer.com.t
phishing,E7BcW-0001Nq-7o,host07.ipowerweb.co
phishing,050822220525.15CF01C6B8A,pierbook.co
phishing,050823034618.3062B65A32,severone.actionlinesrl.i
phishing,WOPZZJNOGBUODMHNSJMXSTM,hotmail.co
phishing,OHCCLMMWLIFHWVUHWWGYPG,msn.co
phishing,0508270730.j7R7UMJj029670,atf.example.co
phishing,050819073855.78B491312C70,nea.ibbmonitor.co
phishing,050819095528.7B7DC13206CA,nea.ibbmonitor.co
phishing,050825202546.2BA952C4BF,terra2.hms.com.a
phishing,1001c5ab52$965ad54c$858f17f2,deutschebank.ne
phishing,1101c5ab52$e2606b3a$1306171f,deutschebank.ne
phishing,050828203652.4713161CF,clust07-www02.powweb.co
phishing,EAE36-0001CV-AR,hnl.hawaiitravelnetwork.co
phishing,sgr67GBXJ4,trafficblast.co
phishing,050901213905.8DD786FE42,clust09-www04.powweb.co
phishing,EBdkJ-000274-Hd,athena.securityssl.ne
phishing,050904174828.56F68621C92,mail.example.co
phishing,0509041749.NAA24079,mail.example.co
phishing,EC3sB-0008QY-4A,front.netnation.co
phishing,0101c5b1e0$3199237a$e3683a83,paypal.co
phishing,ZBLUDHNAWZWYIYEYRF,hotmail.co
phishing,XJHYybcmjiI47391b,totallyperfect.ne
phishing,26149409.33544.qmail,paypal.co
phishing,0509091140.j89BexK16559,dns2.net-star.com.t
phishing,050911145328.C42E53F30B,smtp.soyouze.co
phishing,EEp2w-0000S8-5g,alfa01.cgyhost.ne
phishing,EEptd-0006y7-5i,alfa01.cgyhost.ne
phishing,OVCJPCJAKOBWWGPVYJZY,msn.co
phishing,0509142103.j8EL3tON028568,www.watchsystem.i
phishing,0509151243.IAA08927,mail.example.co
phishing,EGhBB-0007z7-5D,alpha.xnoc.ne
phishing,0509180808.j8I88V424689,www.ihostingshop.ne
phishing,050919004222.4B35B13D3DF,http03.ifrance.co
phishing,nmo115160CKG0,hejoin.co
phishing,0509211521.j8LFLmb27385,www.stylement.j
phishing,050922112904.7C221164D0,mail.example.co
phishing,050929010455.E60A2621C66,mail.example.co
phishing,0510030100.VAA28827,mail.example.co
phishing,051004215734.CB211164D0,mail.example.co
phishing,050920165038.1688C13D8E9,http03.ifrance.co
phishing,EHr1Z-0005yd-GO,ferrari.elinuxservers.co
phishing,0509212316.TAA09264,mail.example.co
phishing,1101c5be85$5e976858$88f73098,antronomia.co
phishing,87113695.20050922073719,postbankde.co
phishing,97308277.20050922073720,postbankde.co
phishing,0509222028.QAA13790,mail.example.co
phishing,050924152212.5B54A4C2FD,patty.isd-holland.n
phishing,22964948.5578714252,va-71-0-90-8.dyn.sprint-hsd.ne
phishing,b701c5c171$955f34eb$adeb35f9,postbankde.co
phishing,050925200900.16905.qmail,P02.NEXLINK.NE
phishing,e901c5c286$5cbf1f9b$4d5fc261,postbankde.co
phishing,06402722.20050926125524,VerifiedByVisa.co
phishing,27762448.94864.qmail,arribada.ebay.co
phishing,27764757.111563.qmail,arribada.ebay.co
phishing,0509280053.j8S0reB12041,web45.opentransfer.co
phishing,050928115722.1084.qmail,thenkel.or
phishing,6c01c5c47a$48acbb7b$f2d9fca8,postbankde.co
phishing,0509290105.VAA10763,mail.example.co
phishing,0509290105.VAA10776,mail.example.co
phishing,050929175836.49B69B380E2,contactool.co
phishing,050930212129.B64E322ACE,clust08-www03.powweb.co
phishing,051001102405.E2EF4AC9346,exitculture.or
phishing,0510012101.RAA24043,mail.example.co
